id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
71379,Italy,"French oak, dark berry, underbrush and espresso aromas open with a whiff of coconut. The firm palate offers roasted coffee bean, sour cherry, cranberry and a hint of vanilla alongside vibrant acidity and fine-grained tannins that leave an assertive finish.",Poggio alle Mura,88,29.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Banfi 2014 Poggio alle Mura  (Rosso di Montalcino),Sangiovese,Banfi
71380,US,"The aromas of baked apple, vanilla and baking spices are direct, with the oak in the lead. The flavors are broad in feel and continue to linger on the finish.",,88,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Big DeVine 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,Big DeVine
71381,US,"An earthy, nutty character adds complexity to this mature-tasting and “serious” rather than overtly fruity wine. It is dry and has lively acidity, a slightly rounded texture and savory finish.",Blanc de Blancs,88,25.0,California,California,California Other,Jim Gordon,@gordone_cellars,Biltmore Estate NV Blanc de Blancs Sparkling (California),Sparkling Blend,Biltmore Estate
71382,US,"Blackberry and cherry go toe-to-toe with a dark, savory element full of granite, dusty herbs and earth in this elegantly restrained red wine. A blend of Cabernet Sauvignon, Syrah and Merlot, it offers a more muted expression of black fruit lifted by bright acidity and fine feathery tannins.",Motley Cru,88,35.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Brooklyn Oenology 2012 Motley Cru Red (North Fork of Long Island),Red Blend,Brooklyn Oenology
71383,France,"One of the finest wines to come from Cantenac Brown for many years, this is powerful and dense, dominated by Cabernet Franc tannins and fruits. The structure has a smooth, polished character that locates it firmly in Margaux, giving elegance and discreet fruitiness. Age this fine wine for many years.",,95,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Cantenac Brown 2010  Margaux,Bordeaux-style Red Blend,Château Cantenac Brown
71384,France,"This is rich, exuding delicious sweetness, with a core of dense botrytis. An opulent, ripe apricot flavor accompanies the bittersweet orange and mirabelle fruit notes. The acidity, sweetness and concentration promise a great future for this wine.",,95,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château la Tour Blanche 2009  Sauternes,Bordeaux-style White Blend,Château la Tour Blanche
71385,US,"The vineyard is just east of the Silverado- Trail, below Dalla Valle and just up the street from Screaming Eagle. The wine, which is 100% Cabernet-, shows the intensely concentrated, ripe fruit of this neighborhood, packed with flavors of black-berry preserves, cassis liqueur and a touch of chocolate, wrapped into fine tannins and brightened by acidity. Give it at least eight years in the cellar.",,95,130.0,California,Oakville,Napa,,,Tierra Roja 2009 Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Tierra Roja
71386,France,"Closed at this stage, this promises a huge, ripe future. Toast and spice notes are balanced around a black plum flavor. The dense, dark tannins create a brooding character, which is balanced by freshness on the finish. Give this wine at least 10 years.",,94,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Angélus 2009  Saint-Émilion,Bordeaux-style Red Blend,Château Angélus
71387,France,A lemon zest flavor cuts through this delicate wine. It has lively sweetness and flavors of lemon curd and bitter orange that lace the note of honey. There is much more concentration to come in the future.,,94,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château de Rayne Vigneau 2009  Sauternes,Bordeaux-style White Blend,Château de Rayne Vigneau
71388,France,"It was powerful and dense at en primeur, and it hasn't changed since. This is firm, concentrated and very structured, perhaps extracted, showing the full force of blackberry and sweet wood flavors and dark tannins.  Long-term aging needed.",,94,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Labégorce Margaux 2010  Margaux,Bordeaux-style Red Blend,Château Labégorce Margaux
71389,US,"Made in the popular modern style, this is a particular success. It shows ultraconcentrated orange, apricot, green apple and peach flavors that are wrapped into a creamy texture, and a strong coating of oak brings layers of butterscotch, buttered toast and vanilla. This richness would be excessive without the minerality and acidity that Sonoma Mountain brings. Don't drink this too cold.",Richard Dinner Vineyard Cuvée Agustina,94,100.0,California,Sonoma Mountain,Sonoma,,,Paul Hobbs 2010 Richard Dinner Vineyard Cuvée Agustina Chardonnay (Sonoma Mountain),Chardonnay,Paul Hobbs
71390,France,"One of the Lurton properties in Margaux, Brane Cantenac is showing the richness of its finely placed vineyard in this 2010. Smoky wood and ripe blackberry are among the flavors of a wine that is complex, complete and concentrated. It will certainly age well.",,94,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Brane-Cantenac 2010  Margaux,Bordeaux-style Red Blend,Château Brane-Cantenac
71391,France,"This full, fruity wine is packed with acidity as well as ripeness. It has a fresh black-currant character, and the structure underneath is strong. It will develop relatively quickly, but then could hold at its peak for many years.",,94,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Kirwan 2010  Margaux,Bordeaux-style Red Blend,Château Kirwan
71392,France,"Obviously wood-aged, with a smoky toast flavor, this is a wine that shows the power of Saint-Estèphe tannins in full force. At the same time, there is a blackberry character that adds richness and juiciness, which cuts through the dry core. Age for at least 7–8 years.",,94,35.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Lilian Ladouys 2010  Saint-Estèphe,Bordeaux-style Red Blend,Château Lilian Ladouys
71393,France,"In this concentrated wine, an opulent botrytis character dominates. Notes of yellow and citrus fruits combine with a lemon-flavored honey accent to produce a wine that has both richness and intense acidity. It needs to age.",,94,,Bordeaux,Barsac,,Roger Voss,@vossroger,Château Nairac 2009  Barsac,Bordeaux-style White Blend,Château Nairac
71394,Spain,"This varietal Syrah from the land of Garnacha is downright superb, and for $30 it qualifies as an outstanding value. Black cherry and ripe berry aromas are big and inviting, while the palate is thick, layered and still racy due to fine acidity. Flavors of blackberry, chocolate, vanilla and baking spice run for miles on the generous finish. Drink now–2016.",,94,30.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Pagos del Moncayo 2009 Syrah (Campo de Borja),Syrah,Pagos del Moncayo
71395,Italy,"This special wine is aged for 18 months in oak and shows a massively long and intense finish, with evolving notes of black fruit, ash, prune, spice, leather and bitter black chocolate. It showcases the hard work achieved by Feudi di San Gregorio over the years. This should age for 10 years or more.",Piano di Montevergine Riserva,94,65.0,Southern Italy,Taurasi,,,,Feudi di San Gregorio 2007 Piano di Montevergine Riserva  (Taurasi),Aglianico,Feudi di San Gregorio
71396,US,"Still the best wine in the lineup, this Bordeaux-style blend, made by Cadence's Ben Smith, is two-thirds Cabernet Sauvignon, which is sourced from some of the oldest vines on Red Mountain, planted in 1975 and 1982. Concentrated, tannic and dense, it matches the superb fruit with captivating notes of seed bread and cayenne pepper.",Collaboration Series I Ciel du Cheval Vineyard,94,55.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Force Majeure 2009 Collaboration Series I Ciel du Cheval Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Force Majeure
71397,Argentina,"LTU is superconcentrated, black as night, minerally, rich and wonderfully balanced. The palate is wide but well structured, while flavors of toasty oak, peppercorn and stirring black fruit are delicious. Toasty, chocolaty and macho to the last drop. Drink now–2016.",,94,65.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,LTU 2008 Malbec (Uco Valley),Malbec,LTU
71398,US,"This hovers on the verge of overripeness, with a hint of raisin, but it wisely pulls back at the last second into a luscious fortress of blackberry, cassis, chocolate and sweet smoky oak. So smooth and luxurious on the palate, the texture dazzles, despite some heat. The all-important tannins are nearly perfect. Drink now–2016, especially with steak.",Beckstoffer Las Piedras Vineyard,94,175.0,California,St. Helena,Napa,,,Paul Hobbs 2009 Beckstoffer Las Piedras Vineyard Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Paul Hobbs
71399,US,"This hits the jackpot. You taste it and are struck by its incredible richness, but then the balance kicks in, making it all the more impressive. It shows intense mountain flavors of blackberry, currant and dark chocolate, which are set into firm tannins. New oak brings delicious layers of vanilla and buttered toast. So good now, you can hardly keep your hands off the cork, but it should develop for many years.",,94,80.0,California,Howell Mountain,Napa,,,Robert Craig 2009 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Robert Craig
71400,France,"Prices for this estate's wines have skyrocketed, but there is no doubting the quality in the bottle. The 2009 Cuvée Réservée is a huge wine, overflowing with intense black cherry and plum flavors to the point of seeming a bit sweet. Yet it's all framed by strong yet softly dusty tannins that should see it age well for at least 15 years.",Cuvée Réservée,94,111.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Domaine du Pegau 2009 Cuvée Réservée Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Domaine du Pegau
71401,France,"With advice from consultant and Bordeaux University professor Denis Dubourdieu, Batailley has improved immensely in the past few years. This 2010 reinforces that trend, revealing a wine that is structured with Cabernet Sauvignon and is attractive with black currant fruitiness. Age for the medium-term.",,94,89.0,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Batailley 2010  Pauillac,Bordeaux-style Red Blend,Château Batailley
71402,France,"Dense and rich, this wine has concentrated flavors of botrytis and floral honey. The wine gives the impression of sweetness, with balancing acidity and a core of dryness. Weighty and dense, it's likely to age.",,94,,Bordeaux,Barsac,,Roger Voss,@vossroger,Château Coutet 2009  Barsac,Bordeaux-style White Blend,Château Coutet
71403,France,"Superbly ripe, this wine shows upfront botrytis and honey flavors. At its core, it bears opulence, with depth and concentration. The open character of the wine is shot through with lemon and orange zest flavors.",,94,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château de Malle 2009  Sauternes,Bordeaux-style White Blend,Château de Malle
71404,France,"This is a smoky, rich wine that shows evident wood aging. This feature adds weight, though the sweetness is currently muted. It is a wine with potential intensity; the fruit and acidity will emerge in several years.",,94,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Guiraud 2009  Sauternes,Bordeaux-style White Blend,Château Guiraud
71405,France,"This powerful, rich wine is densely packed with sweetness and citrus flavors. Honey and lemon notes combine with a dry core of botrytis, offering intensity and a complex sweet-and-sour finish.",,94,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château Lafaurie-Peyraguey 2009  Sauternes,Bordeaux-style White Blend,Château Lafaurie-Peyraguey
71406,France,"Big, floral, ripe and juicy, this epitomizes the richness of the 2009 vintage. It offers firm tannins and generous, forward fruits.",,94,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Valandraud 2009  Saint-Émilion,Bordeaux-style Red Blend,Château Valandraud
71407,US,"This hits the palate with a strong oak presence, marked by flavors of buttered toast, butterscotch, honey and vanilla. But the wine evolves to show rich tropical fruit flavors that are brightened by crisp acidity. It defines California's modern take on white Burgundy.",Ulises Valdez Vineyard,94,70.0,California,Russian River Valley,Sonoma,,,Paul Hobbs 2010 Ulises Valdez Vineyard Chardonnay (Russian River Valley),Chardonnay,Paul Hobbs
71408,US,"Classic Cambria Pinot from the Santa Maria Valley, this is translucent in color, silky in texture and bone dry, yet unbelievably concentrated. Full bodied and warm in alcohol, it has massive flavors of cherry compote, cranberry, persimmon, sweet, smoky oak and crushed spice. It should age gracefully over the next six years.",Estate Grown & Bottled Clone No. 4,94,52.0,California,Santa Maria Valley,Central Coast,,,Cambria 2010 Estate Grown & Bottled Clone No. 4 Pinot Noir (Santa Maria Valley),Pinot Noir,Cambria
71409,Portugal,"This rich and juicy wine from the Pinhão Valley has enormous potential, as shown by its strong, tannic character and firm structure. The foot-trodden grapes lend great flavor intensity, fine concentration and a note of blackberry juice. It will age well.",Pintas Vintage,94,80.0,Port,,,Roger Voss,@vossroger,Wine & Soul 2009 Pintas Vintage  (Port),Port,Wine & Soul
71410,US,"This is a big, voluptuous and unbelievably concentrated wine. The blend is Grenache, Syrah and Viognier, grown in two great vineyards, Thompson and Bien Nacido. It dazzles with intense cherry and raspberry purée flavors that are blanketed in sweet, smoky, vanilla-scented new oak. The alcohol is high, but the wine wears it well. Drink now.",Levity,94,70.0,California,Santa Barbara County,Central Coast,,,Sanguis 2009 Levity Red (Santa Barbara County),Rhône-style Red Blend,Sanguis
71411,US,"Supple and sturdy, this beautifully structured blend of 75% Cabernet Sauvignon and 25% Syrah, which uses fruit sourced from the estate vineyard, utilizes the best assets of both grapes. The Cabernet gives it both firmness and depth, while the Syrah pipes in vivid, juicy, berry flavors. Still young and primary,  the best is clearly yet to come.",Phinny Hill Vineyard Columbia Rediviva,94,50.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Buty 2009 Phinny Hill Vineyard Columbia Rediviva Cabernet Sauvignon-Syrah (Columbia Valley (WA)),Cabernet Sauvignon-Syrah,Buty
71412,France,"Beychevelle's style privileges elegance over weight, and such is the case with the 2010. It's a pure-fruited, ripe and lightly tannic wine, emphasizing a blackberry note. This will evolve relatively quickly, reaching a peak in approximately eight years.",,94,,Bordeaux,Saint-Julien,,Roger Voss,@vossroger,Château Beychevelle 2010  Saint-Julien,Bordeaux-style Red Blend,Château Beychevelle
71413,Spain,"This wine is the epitome of traditional Rioja Reserva. It opens with aromas of citrus peel, tobacco, earth, cherry, smoke and rubber. Fresh and medium in body, it has oak-based flavors of vanilla and spice on top of reedy red fruit. Oak persists on the finish.",Reserva,89,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Riscal 2006 Reserva  (Rioja),Red Blend,Marqués de Riscal
71414,Spain,"Dark, oaky and smoky for a value wine, this has leather and blackberry aromas. It feels full, chewy and substantive, with dark berry, molasses and mocha notes. Smooth and dense on the finish, with leftover blackberry, coffee and chocolate touches.",,89,11.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Mano A Mano 2010 Tempranillo (Vino de la Tierra de Castilla),Tempranillo,Mano A Mano
71415,Portugal,"This perfumed, sweet and fruity wine is from Messias's flagship vineyard in São João da Pesqueira, high above the southern bank of the Douro. The tannins melt into the black plum flavor. This is rich, sweet and softly textured, and it will be delicious in a year or two.",Quinta do Cachão Vintage,89,,Port,,,Roger Voss,@vossroger,Messias 2009 Quinta do Cachão Vintage  (Port),Port,Messias
71416,Argentina,"Over the years, Altimus—a blend of Malbec, Cabernet and Tannat—has been all over the map. This vintage is quite good, with burly aromas of bacon, balsam wood, campfire and black fruit. It's a load in the mouth, where minty, lemony oak flavors vie with blackberry and foresty herb notes. Leather and tobacco flavors appear on the feisty finish.",Altimus,89,50.0,Other,Cafayate,,Michael Schachner,@wineschach,Michel Torino 2009 Altimus Red (Cafayate),Red Blend,Michel Torino
71417,US,"Few California wines are this rich. It swamps the mouth with the essences of ripe black cherry and chocolate, with accents of red licorice, vanilla and buttered toast. The blend is an interesting one of Malbec, Merlot and Syrah, set off with fine, complex tannins. The action is all on the surface, lacking a bit of complexity, but it is delicious for drinking now.",Richard Dinner Vineyards,89,39.0,California,Sonoma Mountain,Sonoma,,,Rocky Hill 2008 Richard Dinner Vineyards Red (Sonoma Mountain),Red Blend,Rocky Hill
71418,Spain,"Raisin and kirsch aromas are soft and rich, settling on strawberry and spice notes. The palate is lifted by firm acidity and solid tannins, while the wine's core flavors of raspberry, plum and herb serve it well. It finishes warm and sweet tasting, with licorice and molasses flavors that are tempered by a baking spice note.",,89,70.0,Northern Spain,Campo de Borja,,Michael Schachner,@wineschach,Terrazas del Moncayo 2009 Garnacha (Campo de Borja),Garnacha,Terrazas del Moncayo
71419,Argentina,"This is a solid, well-crafted and flavorful Malbec. Black fruit and cocoa aromas set up a concentrated palate, bearing chewy, dense flavors of black plum, wild berry and chocolate, plus toast and pepper notes. Production is 100,000-plus cases.",Reserve,89,11.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Trivento 2011 Reserve Malbec (Mendoza),Malbec,Trivento
71420,Germany,"Hints of caramel and vanilla, along with soft, silky tannins add oaky, woodsy warmth to the brambly flavors of red raspberry and cherry. It's delicately structured, with bracing acidity that adds levity and zip, highlighting the tart berry notes on the finish.",Recher Herrenberg,89,125.0,Ahr,,,Anna Lee C. Iijima,,Jean Stodden 2008 Recher Herrenberg Pinot Noir (Ahr),Pinot Noir,Jean Stodden
71421,France,"A terrific value, Borlais's white is subtle and floral on the nose, then full bodied, broad and weighty on the palate, with flavors of melon, pineapple and a dry, stony note that lingers on the finish. Drink now.",Tête du Rhône,89,14.0,Rhône Valley,Côtes du Rhône,,Joe Czerwinski,@JoeCz,Philippe Borlais 2010 Tête du Rhône White (Côtes du Rhône),Rhône-style White Blend,Philippe Borlais
71422,France,"The 20% Malbec in the blend helps to produce the spicy tannins and dark color of this wine. The other grapes in the blend add richness and firm structure, plus a blackberry-driven juiciness. With its bright acidity added to the mix, this is a serious wine with good aging potential.",Château Guerry,89,19.0,Bordeaux,Côtes de Bourg,,Roger Voss,@vossroger,Bernard Magrez 2010 Château Guerry  (Côtes de Bourg),Bordeaux-style Red Blend,Bernard Magrez
71423,Portugal,"Dense in color, this firm wine has a rich black-fruit character. There is a strong element of acidity, which brings out the natural fruitiness of the wine. At the same time, there is enough dense texture to promise aging.",Vintage,89,60.0,Port,,,Roger Voss,@vossroger,Cálem 2010 Vintage  (Port),Port,Cálem
71424,France,"Rich and fruity initially, this shows spice and new wood flavors as well as black plum and red berry touches. It has weight without being too concentrated. For medium-term aging.",,89,,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château Altimar 2009  Pomerol,Bordeaux-style Red Blend,Château Altimar
71425,France,"Ripe, juicy and fragrant, this has a delicious red berry flavor that is ready to give pleasure. Maybe it's not a wine for long-term aging, but keep it for at least for 4–5 years.",,89,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château de Pressac 2009  Saint-Émilion,Bordeaux-style Red Blend,Château de Pressac
71426,France,"A solid and dense wine, this is full of firm tannins, plus black currant and berry flavors. It is well structured and concentrated, a benefit from using fruit sourced from low-yield old vines. With its dark, dense texture, it will age for several years.",Vieilles Vignes,89,21.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château La Mothe du Barry 2010 Vieilles Vignes  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château La Mothe du Barry
71427,France,"One of the largest Médoc properties, this chateau always produces a reliable wine that is ready to drink soon. Soft and already approachable, the 2010 is no exception. Ripe tannins and a blackberry flavor meld into a round finish",,89,,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Larose-Trintaudon 2010  Haut-Médoc,Bordeaux-style Red Blend,Château Larose-Trintaudon
71428,France,"This is a ripe, fruity wine, with a black currant flavor, layered tannins and refreshing acidity. It's a wine of power yet also of pleasure for drinking now.",,89,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Lynsolence 2009  Saint-Émilion,Bordeaux-style Red Blend,Château Lynsolence
71429,France,"This wine is rich and smooth, and the power of its tannins are already integrated into the complex plum and blackberry flavors. It has a solid structure, with weight and an open feel.",,89,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Pey la Tour 2009  Bordeaux,Bordeaux-style Red Blend,Château Pey la Tour
71430,France,"New-wood flavors abound in this firmly structured, dry wine. With its tannins at the fore, plus its heavy toast and sweet-tasting black-fruit flavors, it has weight and density. This is likely to age well over 3–4 years.",,89,25.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Tanesse 2010  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Tanesse
71431,France,"By Médoc standards, this 7-acre vineyard is small, with a production of 1,150 cases. The powerful blackberry flavor is sweetened by dark plum and licorice notes, structured with new wood influence and firm tannins. There is a juicy finish, and the tannins promise long-term aging.",,89,42.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Clos la Bohème 2010  Haut-Médoc,Bordeaux-style Red Blend,Clos la Bohème
71432,France,"Full bodied and silky, like so many of the 2007s from the Southern Rhône, this has already reached maturity. Notes of dried cherry, cinnamon, clove and chocolate all come together in a very drinkable package.",,89,57.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Domaine la Mereuille 2007 Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Domaine la Mereuille
71433,Australia,"Hope Estate is headquartered near Australia's eastern coast, but this wine comes from a vineyard it owns way out west. It's a well-made, medium- to full-bodied Shiraz, boasting a raspberry flavor that's nicely accented by a dark coffee note and an approachable, open-knit texture. Drink it over the next year or two.",The Ripper,89,18.0,Western Australia,Western Australia,,Joe Czerwinski,@JoeCz,Hope Estate 2008 The Ripper Shiraz (Western Australia),Shiraz,Hope Estate
71434,Argentina,"Good but not excessively expressive on the bouquet, this reveals a milk chocolate element that emerges after the wine airs. The flavor profile starts with a lemony oak note, with notes of blackberry, herb and peppery spice underneath. The nice finish is modest, like the bouquet. Only 300 cases made.",Gran Reserva Limited Edition,89,68.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,Gimenez Riili 2008 Gran Reserva Limited Edition Malbec (Uco Valley),Malbec,Gimenez Riili
71435,Argentina,"This is big and yellowish in color, which is usually an indicator of strong barrel character. And indeed, it's very oaky and resiny on the nose, palate and finish. But in between the waves of wood spice, vanilla and resin are complexities, fine acidity, good textural balance and sweet, tropical fruit flavors. Drink now.",Bramare Marchiori Vineyard,89,45.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Viña Cobos 2011 Bramare Marchiori Vineyard Chardonnay (Mendoza),Chardonnay,Viña Cobos
71436,US,"Another fine vintage for this value-priced, Bordeaux-style blend. It's loaded with raspberry and black cherry flavors, then brings in lighter notes of dried herb, ground coffee and dark chocolate. For its price, it delivers rather complex and well-integrated flavors.",Little Bear Creek Red Wine,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Woodinville Wine Cellars 2010 Little Bear Creek Red Wine Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Woodinville Wine Cellars
71437,Germany,"Deeply smoky, as if enrobed in a layer of campfire ash, this curiously aromatic Riesling pairs a dark, minerally element with notes of sweet, ripe melon and stone fruit. Dry and full bodied, with an herbaceous, fresh midpalate.",Oestrich Doosberg Trocken,89,70.0,Rheingau,,,Anna Lee C. Iijima,,Peter Jakob Kühn 2009 Oestrich Doosberg Trocken Riesling (Rheingau),Riesling,Peter Jakob Kühn
71438,US,"A microscopic amount of this wine was made, and it has spent time in bottle, currently revealing a floral, violet bouquet that ventures into almond and orgeat aromas. Vibrant and fresh on the palate, with a bite on the finish, it offers a strong grenadine-like taste.",,87,45.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Brooklyn West 2009 Cabernet Franc (Dry Creek Valley),Cabernet Franc,Brooklyn West
71439,Italy,"This leads with delicate aromas of violet and woodland berry. On the lively palate, a touch of almond adds interest the red-berry core. It's easy drinking, with fresh acidity and a light, tannic frame. Enjoy soon.",Breitbacher Vernatsch,87,15.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Castelfeder 2013 Breitbacher Vernatsch Schiava (Alto Adige),Schiava,Castelfeder
71440,Italy,"Aromas of banana, wisteria and green pear lead the nose on this refreshing white. The bright, juicy palate offers tart Granny Smith apple and citrus zest alongside tangy acidity.",,87,13.0,Northeastern Italy,Trentino,,Kerin O’Keefe,@kerinokeefe,Cembra 2013 Pinot Grigio (Trentino),Pinot Grigio,Cembra
71441,France,"This pale rosé, made from Cabernet Franc and Chenin Blanc, is attractively fresh, with balanced acidity and fruitiness. The wine offers a tang of plum skins as well as a bite of raspberry. Drink now.",Rosé Brut,87,18.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Château Moncontour NV Rosé Brut Sparkling (Crémant de Loire),Sparkling Blend,Château Moncontour
71442,France,"This is a crisp, bone-dry wine from vines on the plateau above Vouvray. It has a strongly tangy texture, with lemon zest and tight acidity adding to minerality. It needs to calm down from its in-your-face freshness, so drink from 2017.",,87,20.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Clos du Gaimont 2013  Vouvray,Chenin Blanc,Clos du Gaimont
71443,Italy,"Subdued aromas convey strawberry with a whiff of green tomato. The palate offers crushed cherry, raspberry, oregano and black olive, while lithe tannins provide the framework. It closes on a tart note of rhubarb.",,87,18.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Colterenzio 2013 Pinot Nero (Alto Adige),Pinot Nero,Colterenzio
71444,France,"With light vanilla aromas, this is a ripe style of wine despite its low alcohol. An attractive creamy texture gives it a round character, fresh with yellow fruits and orange peel. Drink now.",Le Clos de la Butte Sur Lie,87,16.0,Loire Valley,Muscadet Côtes de Grandlieu,,Roger Voss,@vossroger,Domaine de l'Aujardière 2013 Le Clos de la Butte Sur Lie  (Muscadet Côtes de Grandlieu),Melon,Domaine de l'Aujardière
71445,France,"Almonds and green plum flavors give this a bright, perfumed character. Produced with organically grown grapes, it is fruity, touched by minerality and layered with intense, juicy acidity. Drink now.",Sec,87,17.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine du Petit Coteau 2014 Sec  (Vouvray),Chenin Blanc,Domaine du Petit Coteau
71446,France,"Fresh and with a herbaceous background, this is a tight, taut and mineral wine. It presents a definite tang of lemon zest, steeliness and a crisp aftertaste. It can be drunk now, although it will be better from 2016.",Origine Blanc,87,30.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Domaine Matthias et Emile Roblin 2013 Origine Blanc  (Sancerre),Sauvignon Blanc,Domaine Matthias et Emile Roblin
71447,Spain,"Cidery apple and stone-fruit aromas are fresh and basic. This blend includes Chardonnay, Macabeo and Parellada, and it's a lively number with spritz and citric acidity. Orange and tangerine flavors remain zesty and snappy on the finish.",Blanc Selecció,87,16.0,Catalonia,Penedès,,Michael Schachner,@wineschach,Huguet de Can Feixes 2013 Blanc Selecció White (Penedès),White Blend,Huguet de Can Feixes
71448,US,"Picking up just a tad of spice from the 2% Syrah addition, this offers aromas of freshly tanned leather, blackberry jam and mint-laced coffee. The palate is all about gripping tannins, cigar ash and tart cherry skins, proving quite extracted but certain to improve with a bit of patience and mellowing.",Gesture,87,30.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,J. Lohr 2012 Gesture Mourvèdre (Paso Robles),Mourvèdre,J. Lohr
71449,Italy,"Pretty floral aromas of peach blossom, broom and a hint of beeswax waft from the glass. The round, straightforward palate offers tropical fruit, peach and apple alongside tangy acidity.",,87,30.0,Lombardy,Lugana,,Kerin O’Keefe,@kerinokeefe,La Sansonina 2013  Lugana,Turbiana,La Sansonina
71450,US,"There's an oaky, campfire-like personality to this white, a touch of matchstick on the nose that burns off over time. From there, it's a fuller style wine offering creaminess on the palate and a persistence of baked fruit, from apple to pear.",Dutton Ranch,87,44.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,MacRostie 2012 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,MacRostie
71451,Uruguay,"Rusty in color, this maturing Tannat-led blend smells warm, earthy, raisiny and like molasses. It's a bit wiry, rough and acidic on the palate, while raisin, baking spice and woody flavors end short and pile on with raisiny ripeness. Drink now.",Preludio Barrel Select Lot N°92,87,60.0,Juanico,,,Michael Schachner,@wineschach,Familia Deicas 2009 Preludio Barrel Select Lot N°92 Red (Juanico),Red Blend,Familia Deicas
71452,Italy,"This charming white discloses delicate aromas of yellow flower and stone fruit. The bright palate displays tart apple and Bartlett pear alongside bitter almond. It's balanced and fresh, with lively acidity.",Runcaris,87,13.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Fattori 2013 Runcaris  (Soave Classico),Garganega,Fattori
71453,Portugal,"In the Tejo region, Alvarinho loses its specific mineral and ripe creamy texture. What is has instead is intense fruitiness. Green and white fruits fill the glass with a fresh and youthful character. It's bright, crisp and ready to drink now.",,87,9.0,Tejo,,,Roger Voss,@vossroger,Fiuza 2014 Alvarinho (Tejo),Alvarinho,Fiuza
